	V1	meanHet	SE_het	NAs	population	group	knnImputed	binomImputed	binomPopulation
896	VA_17_79_HFH73BBXY	0.2909176915799432	0.010173760936016745	80.0	VA_17	VA	0.2876025524156791	0.29535097	0.31677303
897	VA_17_7_HFH73BBXY	0.23804573804573803	0.00893285318392673	270.0	VA_17	VA	0.23062898814949861	0.2698268	0.20875114
898	VA_17_80_HFH73BBXY	0.2838983050847458	0.009556971784524805	70.0	VA_17	VA	0.2784867821330902	0.29124886	0.27484047
899	VA_17_81_HFH73BBXY	0.27117031398667935	0.009417176400577702	92.0	VA_17	VA	0.2670920692798542	0.2821331	0.25979945
900	VA_17_82_HFH73BBXY	0.2965034965034965	0.009923970867243021	49.0	VA_17	VA	0.29489516864175025	0.301732	0.2898815
901	VA_17_83_HFH73BBXY	0.2915301824988301	0.009868992719653248	57.0	VA_17	VA	0.28805834092980853	0.29899725	0.28395623
902	VA_17_8_HFH73BBXY	0.2574447646493756	0.009415196612421375	112.0	VA_17	VA	0.2479489516864175	0.269371	0.24430265
903	VA_17_9_HFH73BBXY	0.2728592162554426	0.009295726067790284	127.0	VA_17	VA	0.27301731996353695	0.28623518	0.25706473
904	VA_47_05_HFH73BBXY	0.23273657289002558	0.008696160249494938	239.0	VA_47	VA	0.23062898814949861	0.25569737	0.20738377
905	VA_49_01_HFH73BBXY	0.2666980244590781	0.009241314399758399	68.0	VA_49	VA	0.2634457611668186	0.2702826	0.2894257
906	VA_49_09_HFH73BBXY	0.2502744237102086	0.009828872031731058	372.0	VA_49	VA	0.24475843208751136	0.2894257	0.20783956
